date,close,rules_regime,threshold_regime,hybrid_regime
2020-09-08,261.4931335449219,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-09,269.1747131347656,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-10,263.8082275390625,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-11,261.97747802734375,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-14,266.5399475097656,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-15,270.31768798828125,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-16,266.0070495605469,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-17,261.8514709472656,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-18,258.50958251953125,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-21,259.1295166015625,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-22,263.9438781738281,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-23,255.884521484375,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-24,257.0760192871094,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-25,263.0526123046875,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-28,268.51593017578125,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-29,267.3051452636719,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-09-30,269.1358947753906,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-10-01,273.4077453613281,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2020-10-02,265.7165832519531,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-05,271.38330078125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-06,266.5399475097656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-07,271.1508483886719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-08,272.5941162109375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-09,276.7593994140625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-12,285.30303955078125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-13,285.29327392578125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-14,282.9103698730469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-15,281.0118408203125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-16,279.4717102050781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-19,274.90911865234375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-20,275.50006103515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-21,275.2869873046875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-22,275.27728271484375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-23,275.81976318359375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-26,271.6834716796875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-27,273.804931640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-28,263.1302185058594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-29,267.7313537597656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-10-30,260.94097900390625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-02,261.522216796875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-03,266.0458984375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-04,277.9217834472656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-05,285.1674499511719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-06,285.3805236816406,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-09,279.54913330078125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-10,274.5411071777344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-11,280.68243408203125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-12,279.36505126953125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-13,281.8158264160156,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-16,284.0147399902344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-17,283.11383056640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-18,281.0215148925781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-19,283.22039794921875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-20,281.28302001953125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-23,281.2928466796875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-24,285.2449035644531,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-25,286.998291015625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-27,289.6427307128906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-11-30,290.2335205078125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-12-01,293.95330810546875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-12-02,294.33111572265625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-12-03,294.7475891113281,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2020-12-04,295.9487609863281,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2020-12-07,297.6245422363281,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-08,298.6319885253906,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-09,291.87066650390625,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-10,293.0427551269531,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-11,292.3938293457031,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-14,294.5151672363281,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-15,297.6634216308594,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-16,299.3004455566406,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-17,301.257080078125,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-18,300.3464660644531,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-21,299.78472900390625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2020-12-22,300.59979248046875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2020-12-23,299.0859680175781,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-24,300.40570068359375,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-28,303.4334716796875,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-29,303.7051696777344,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-30,303.71490478515625,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2020-12-31,304.4620666503906,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-01-04,300.1631164550781,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-05,302.63775634765625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-06,298.4454650878906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-07,305.6654052734375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-08,309.595703125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-11,305.1219482421875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-12,304.6367492675781,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-13,306.6941223144531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-14,305.05413818359375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-15,302.63775634765625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-19,307.05316162109375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-01-20,314.1954650878906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-21,316.7089538574219,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-22,315.7967834472656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-25,318.40716552734375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-26,318.8729248046875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-27,309.98388671875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-28,311.8179626464844,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-01-29,305.25787353515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-01,312.8854064941406,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-02,317.98992919921875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-03,316.7283630371094,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-04,320.47412109375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-05,321.56103515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-08,323.71539306640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-09,323.6474914550781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-10,322.909912109375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-11,324.685791015625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-12,326.50054931640625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-16,325.6174011230469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-17,324.0550231933594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-18,322.63824462890625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-19,321.2311096191406,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-22,312.90478515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-23,311.9732666015625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-24,314.5448303222656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-25,303.5789794921875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-02-26,304.8503112792969,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-01,314.0207824707031,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-02,308.9842834472656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-03,300.017578125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-04,295.107177734375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-05,299.5517883300781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-08,291.0701904296875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-09,302.55035400390625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-10,301.6867370605469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-11,308.6349182128906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-12,306.1312255859375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-15,309.4015808105469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-16,311.0997619628906,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-17,312.3808288574219,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-18,302.8123779296875,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2021-03-19,303.8798522949219,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2021-03-22,309.57855224609375,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2021-03-23,308.2279968261719,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2021-03-24,303.0296630859375,BULL_NORMAL_VOL,BULL_HIGH_VOL,BULL_NORMAL_VOL
2021-03-25,302.5049743652344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-26,307.0426025390625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-29,306.9551086425781,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-30,305.41021728515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-03-31,310.0838928222656,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-01,315.3696594238281,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-05,321.6659851074219,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-06,321.4425048828125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-07,322.2198486328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-08,325.581787109375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-09,327.5541687011719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-12,327.12677001953125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-13,330.94525146484375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-14,326.9712219238281,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-15,331.9266357421875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-04-16,332.3152770996094,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-04-19,329.2740478515625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-04-20,326.87396240234375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-04-21,329.67242431640625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-04-22,325.6983642578125,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-04-23,329.7987060546875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-04-26,331.9460754394531,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-04-27,330.50799560546875,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-04-28,329.3905944824219,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-04-29,330.5760192871094,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-04-30,328.4092712402344,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-05-03,326.6602783203125,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-05-04,320.78179931640625,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-05-05,319.7032470703125,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-05-06,322.1129455566406,BULL_LOW_VOL,BULL_LOW_VOL,BULL_LOW_VOL
2021-05-07,324.72674560546875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-05-10,316.52593994140625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-11,316.08868408203125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-05-12,307.9073181152344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-13,310.28790283203125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-14,317.1380920410156,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-17,315.21417236328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-18,313.0862731933594,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-19,313.44573974609375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-20,319.5089111328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-21,317.740478515625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-24,323.0845947265625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-25,323.5314636230469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-26,324.65869140625,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-27,323.444091796875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-05-28,324.4643249511719,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-01,323.3858337402344,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-02,324.017333984375,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-03,320.6457214355469,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-04,326.0870361328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-07,327.05877685546875,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-08,327.214111328125,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-09,327.2918395996094,BULL_NORMAL_VOL,BULL_NORMAL_VOL,BULL_NORMAL_VOL
2021-06-10,330.7024230957031,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-11,331.5671691894531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-14,334.7444152832031,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-15,332.55828857421875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-16,331.3436584472656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-17,335.5509338378906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-18,332.91766357421875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-21,334.9868469238281,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-22,338.10943603515625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-23,338.2747497558594,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-24,340.3663330078125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-25,339.9479675292969,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-28,344.08233642578125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-29,345.32745361328125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-06-30,344.78271484375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-01,344.9189147949219,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-02,348.8781433105469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-06,350.3858947753906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-07,351.12530517578125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-08,349.00457763671875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-09,351.1836242675781,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-12,352.55523681640625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-13,352.55523681640625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-14,353.18756103515625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-15,350.70697021484375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-16,347.8663635253906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-19,345.0162048339844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-20,349.0240783691406,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-21,351.7186279296875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-22,354.04364013671875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-23,358.1779479980469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-26,358.4599609375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-27,354.510498046875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-28,355.8724670410156,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-29,356.5047607421875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-07-30,354.6466979980469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-02,354.6758728027344,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-03,356.8257751464844,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-04,357.34130859375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-05,359.6079406738281,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-06,358.0320129394531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-09,358.6935119628906,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-10,356.85498046875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-11,356.2420959472656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-12,357.5261535644531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-13,358.78106689453125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-16,358.9366455078125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-17,355.7751770019531,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-18,352.35089111328125,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-19,354.0533447265625,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-20,357.7207336425781,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-23,363.071044921875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-24,364.1799621582031,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-25,364.5982971191406,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-26,362.2830505371094,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-27,365.8045959472656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-30,369.90960693359375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-08-31,369.608154296875,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-09-01,370.2209167480469,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-09-02,370.0458068847656,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
2021-09-03,371.18402099609375,BULL_NORMAL_VOL,BULL_LOW_VOL,BULL_NORMAL_VOL
